Unnamed: 0,N1,N2,sentence,relation,add_closeness_centrality,add_average_degree_connectivity,add_avg_neighbor_deg,add_eigenvector_centrality_numpy,add_katz_centrality_numpy,avg_clustering,common_neighbors,deg_cent,degree,degree_assortativity_coefficient,density,group_degree_centrality,large_clique_size,len_local_bridges,len_min_edge_dominating_set,len_min_maximal_matching,len_min_weighted_dominating_set,len_min_weighted_vertex_cover,ramsey_R2,local_node_connectivity,mean_degree_mixing_matrix,nb_edges,nb_nodes,node_connectivity,resource_allocation_index,treewidth_min_degree
3980,610924,HP:0002664,"Collectively, our findings indicate that up-regulated mRNA expression of RNF31, RBCK1 and SHARPIN could potentially be diagnostic biomarkers of breast cancer and RNF31 might be a drug target for ERalpha-negative breast cancers",0,1.4286407418534104,1125177.6095683477,294.96480367881145,0.2085195757695738,0.2896448984061758,0.0,0.0,0.9988066825775656,837.0,-0.7078163267761484,0.05304644408475825,1.0,2.0,24.0,67.0,67.0,67.0,134.0,1544,65.0,1.6778973932186103e-06,18648.0,839.0,1.0,0,68.0
3989,600582,HP:0001402,"Over-expression of aspartyl (asparagynal)-b-hydroxylase (ASPH) contributes to hepatocellular carcinoma (HCC) invasiveness, but the role of ASPH hydroxylase activity in this process remains to be defined.",0,1.2342410217773474,15292.622835497838,27.38230769230769,0.36454673957175976,0.05207907995630191,0.0,0.0,0.9902912621359224,102.0,-0.5215136511463638,0.13984316654219567,1.0,2.0,11.0,32.0,32.0,2.0,64.0,106,30.0,0.000355998576005696,749.0,104.0,1.0,0,32.0
3990,600582,HP:0002664,"As such, the current study investigated the role of ASPH hydroxylase activity in downstream signalling of HCC tumorgenesis and, specifically, metastasis development.",0,1.40566470965501,678591.6868534653,279.96866407263303,0.21029763628738868,0.25307000792678513,0.0,0.0,0.9987834549878346,821.0,-0.740399919533228,0.041013679110015286,1.0,2.0,80.0,50.0,50.0,49.0,100.0,1544,48.0,1.6778973932186097e-06,13873.0,823.0,1.0,0,49.0
3991,601197,HP:0002090,"Among the 363 outbreaks with a confirmed infectious etiology, 212 (58%) were caused by Cryptosporidium (which causes predominantly gastrointestinal illness), 57 (16%) by Legionella (which causes Legionnaires* disease, a severe pneumonia, and Pontiac fever, a milder illness with flu-like symptoms), and 47 (13%) by Pseudomonas (which causes folliculitis [&quot;hot tub rash&quot;] and otitis externa [&quot;swimmers* ear&quot;]).",0,1.327904058257919,405751.04858670745,92.75621633268692,0.2298738450008013,0.06949888525810388,0.0,0.0,0.9968253968253968,314.0,-0.5205182671645909,0.1410689170182841,1.0,2.0,3.0,108.0,108.0,28.0,216.0,392,106.0,2.603082049146189e-05,7021.0,316.0,1.0,0,111.0
3992,607311,HP:0002664,"Breast cancers may express various profiles of hormone receptors: ER(+)/PgR(+), ER(-)/PgR(-), ER(+)/PgR(-) and ER(-)/PgR(+).",0,1.4399895910212266,35392.56001226505,220.19377431906616,0.4264456575587591,0.34536917171876313,0.0,0.0,0.9987212276214834,781.0,-0.7838782296289327,0.009586709913017348,1.0,2.0,78.0,11.0,11.0,11.0,22.0,1544,9.0,1.67789739321861e-06,2935.0,783.0,1.0,0,10.0
4008,607311,HP:0002664,The existence of the latter profile is a matter of controversy since PgR expressions is induced by ER-dependent pathways in breast cancer cells.,0,1.4399895910212266,35392.56001226505,220.19377431906616,0.4264456575587591,0.34536917171876313,0.0,0.0,0.9987212276214834,781.0,-0.7838782296289327,0.009586709913017348,1.0,2.0,78.0,11.0,11.0,11.0,22.0,1544,9.0,1.67789739321861e-06,2935.0,783.0,1.0,0,10.0
4000,607311,HP:0002664,One of the most extensively propagated hypotheses trying to explain the origin of ER(-)/PgR(+) breast cancers claims that they are technical artifacts dependent on the immunohistochemical procedure.,0,1.4399895910212266,35392.56001226505,220.19377431906616,0.4264456575587591,0.34536917171876313,0.0,0.0,0.9987212276214834,781.0,-0.7838782296289327,0.009586709913017348,1.0,2.0,78.0,11.0,11.0,11.0,22.0,1544,9.0,1.67789739321861e-06,2935.0,783.0,1.0,0,10.0
3996,607311,HP:0002664,"In the following review, we present background theories on the ER(-)/PgR(+) breast cancer origin and their epidemiological and clinicopathological characteristics, including the predictive and prognostic significance of these rare tumors",0,1.4399895910212266,35392.56001226505,220.19377431906616,0.4264456575587591,0.34536917171876313,0.0,0.0,0.9987212276214834,781.0,-0.7838782296289327,0.009586709913017348,1.0,2.0,78.0,11.0,11.0,11.0,22.0,1544,9.0,1.67789739321861e-06,2935.0,783.0,1.0,0,10.0
4012,147650,HP:0006765,"Mutations in IDH1 and IDH2 have recently been observed in multiple tumors, including gliomas, acute myeloid leukemia, myelodysplastic syndromes, and chondrosarcoma.",1,1.4803005123944053,3366.8684210526317,72.38821138211381,0.5595715207328641,0.31676958169839403,0.0,0.0,1.0059171597633136,170.0,-0.6980613827240513,0.02916811695092238,1.0,2.0,55.0,6.0,6.0,6.0,12.0,328,6.0,3.673094582185491e-05,419.0,170.0,1.0,0,6.0
4013,176763,HP:0002664,"Here, we disrupt the peroxiredoxin 1 (PRDX1) and 7,8-dihydro-8-oxoguanine triphosphatase (MTH1) genes in cancer cells and demonstrate that PRDX1 and MTH1 cooperate to prevent accumulation of oxidized guanine in the genome.",0,1.3579659406776678,3445319.712175488,240.27612691925893,0.1667892619208677,0.12353754624149313,0.0,0.0,0.9989484752891692,950.0,-0.6347194994746663,0.07856612676616387,1.0,2.0,33.0,160.0,160.0,118.0,320.0,1544,158.0,1.6778973932186106e-06,35565.0,952.0,1.0,0,165.0
4016,142968,HP:0002664,The HOXB1 gene plays a critical role as an oncogene in diverse tumors.,0,1.3928361536595832,2374107.358823998,281.209783212896,0.17467508152076272,0.07788924458119814,0.0,0.0,0.998859749144812,876.0,-0.6763641200663978,0.06929556393067067,1.0,2.0,45.0,105.0,105.0,103.0,210.0,1544,103.0,1.677897393218609e-06,26679.0,878.0,1.0,0,104.0
4021,142968,HP:0009733,"However, the functional role of HOXB1 and the mechanism regulating HOXB1 expression in glioma are not fully understood.",0,1.3139740093053105,48603.19166666666,51.924561403508775,0.3048085344698052,-0.03271942528929925,0.0,0.0,0.9930555555555556,143.0,-0.6047341169134155,0.1471264367816092,1.0,2.0,10.0,39.0,39.0,39.0,78.0,152,38.0,8.8999644001424e-05,1536.0,145.0,1.0,0,44.0
4018,142968,HP:0009733,"A preliminary bioinformatics analysis showed that HOXB1 is ectopically expressed in glioma, and that HOXB1 is a possible target of miR-3175.",0,1.3139740093053105,48603.19166666666,51.924561403508775,0.3048085344698052,-0.03271942528929925,0.0,0.0,0.9930555555555556,143.0,-0.6047341169134155,0.1471264367816092,1.0,2.0,10.0,39.0,39.0,39.0,78.0,152,38.0,8.8999644001424e-05,1536.0,145.0,1.0,0,44.0
4024,142968,HP:0009733,"In this study, we investigated the function of HOXB1 and the relationship between HOXB1 and miR-3175 in glioma.",0,1.3139740093053105,48603.19166666666,51.924561403508775,0.3048085344698052,-0.03271942528929925,0.0,0.0,0.9930555555555556,143.0,-0.6047341169134155,0.1471264367816092,1.0,2.0,10.0,39.0,39.0,39.0,78.0,152,38.0,8.8999644001424e-05,1536.0,145.0,1.0,0,44.0
4036,142968,HP:0009733,"We show that HOXB1 expression is significantly downregulated in glioma tissues and cell lines, and that its expression may be closely associated with the degree of malignancy.",0,1.3139740093053105,48603.19166666666,51.924561403508775,0.3048085344698052,-0.03271942528929925,0.0,0.0,0.9930555555555556,143.0,-0.6047341169134155,0.1471264367816092,1.0,2.0,10.0,39.0,39.0,39.0,78.0,152,38.0,8.8999644001424e-05,1536.0,145.0,1.0,0,44.0
4030,142968,HP:0009733,"Reduced HOXB1 expression promoted the proliferation and invasion of glioma cells, and inhibited their apoptosis in vitro, and the downregulation of HOXB1 was also associated with worse survival in glioma patients.",0,1.3139740093053105,48603.19166666666,51.924561403508775,0.3048085344698052,-0.03271942528929925,0.0,0.0,0.9930555555555556,143.0,-0.6047341169134155,0.1471264367816092,1.0,2.0,10.0,39.0,39.0,39.0,78.0,152,38.0,8.8999644001424e-05,1536.0,145.0,1.0,0,44.0
4033,142968,HP:0009733,The oncogenicity induced by low HOXB1 expression was prevented by an miR-3175 inhibitor in glioma cells.,0,1.3139740093053105,48603.19166666666,51.924561403508775,0.3048085344698052,-0.03271942528929925,0.0,0.0,0.9930555555555556,143.0,-0.6047341169134155,0.1471264367816092,1.0,2.0,10.0,39.0,39.0,39.0,78.0,152,38.0,8.8999644001424e-05,1536.0,145.0,1.0,0,44.0
4027,142968,HP:0009733,"Our results suggest that HOXB1 functions as a tumor suppressor, regulated by miR-3175 in glioma.",0,1.3139740093053105,48603.19166666666,51.924561403508775,0.3048085344698052,-0.03271942528929925,0.0,0.0,0.9930555555555556,143.0,-0.6047341169134155,0.1471264367816092,1.0,2.0,10.0,39.0,39.0,39.0,78.0,152,38.0,8.8999644001424e-05,1536.0,145.0,1.0,0,44.0
4014,142968,HP:0002664,"Our results suggest that HOXB1 functions as a tumor suppressor, regulated by miR-3175 in glioma.",0,1.3928361536595832,2374107.358823998,281.209783212896,0.17467508152076272,0.07788924458119814,0.0,0.0,0.998859749144812,876.0,-0.6763641200663978,0.06929556393067067,1.0,2.0,45.0,105.0,105.0,103.0,210.0,1544,103.0,1.677897393218609e-06,26679.0,878.0,1.0,0,104.0
4039,605232,HP:0000822,"Variants of WNK1 (lysine deficient protein kinase 1), ADRB2 (b2 adrenergic receptor), NEDD4L (ubiquitin-protein ligase NEDD4-like), KLK1 (kallikrein 1) contribute to hypertension, and AKR1C3 (aldo-keto reductase family1 member C3), is associated with preeclampsia.",1,1.3427323013991541,885632.2474025975,115.61362044817929,0.20315065273993246,0.16503674277512825,0.0,0.0,1.0022779043280179,440.0,-0.5110321624345937,0.12432180575688548,1.0,2.0,10.0,142.0,142.0,38.0,284.0,544,141.0,1.3417595835178253e-05,12007.0,440.0,1.0,0,175.0
4040,109690,HP:0000822,"Variants of WNK1 (lysine deficient protein kinase 1), ADRB2 (b2 adrenergic receptor), NEDD4L (ubiquitin-protein ligase NEDD4-like), KLK1 (kallikrein 1) contribute to hypertension, and AKR1C3 (aldo-keto reductase family1 member C3), is associated with preeclampsia.",0,1.4356405933733791,39821.84937161188,88.81450534759358,0.3582006984339611,0.00583591501639689,0.0,0.0,0.9966101694915256,294.0,-0.7911986572536422,0.047205680256527716,1.0,2.0,2.0,20.0,20.0,17.0,40.0,552,18.0,1.3417595835178253e-05,2061.0,296.0,1.0,0,17.0
4041,606384,HP:0000822,"Variants of WNK1 (lysine deficient protein kinase 1), ADRB2 (b2 adrenergic receptor), NEDD4L (ubiquitin-protein ligase NEDD4-like), KLK1 (kallikrein 1) contribute to hypertension, and AKR1C3 (aldo-keto reductase family1 member C3), is associated with preeclampsia.",0,1.3331000203360652,1324494.6952380952,144.82954125046248,0.1874274467472929,0.14079971176432712,0.0,0.0,0.9976851851851852,431.0,-0.4720695655967361,0.15784577880420836,1.0,2.0,3.0,151.0,151.0,80.0,302.0,546,149.0,1.3319835899621714e-05,14763.0,433.0,1.0,0,208.0
4042,147910,HP:0000822,"Variants of WNK1 (lysine deficient protein kinase 1), ADRB2 (b2 adrenergic receptor), NEDD4L (ubiquitin-protein ligase NEDD4-like), KLK1 (kallikrein 1) contribute to hypertension, and AKR1C3 (aldo-keto reductase family1 member C3), is associated with preeclampsia.",0,0.9963503649635036,542.021897810219,2.0,0.7071067811865475,0.7814718668269909,0.0,0.0,0.9963503649635036,273.0,-0.9927007299270074,0.007246184472461845,1.0,2.0,273.0,2.0,2.0,2.0,4.0,546,0.0,1.3417595835178253e-05,273.0,275.0,0.0,0,1.0
2814,600726,HP:0000135,Idiopathic hypogonadotropic hypogonadism (IHH) is characterized by low levels of gonadotropins and delayed or absent sexual development.,0,1.2811268715524036,914522.370970792,81.44102307969288,0.2192041215778952,0.13217930558312285,0.0,0.0,0.9983193277310924,594.0,-0.4920177239693226,0.0682871806440697,1.0,2.0,35.0,155.0,155.0,9.0,310.0,688,153.0,8.450513791238506e-06,12108.0,596.0,1.0,0,163.0
3283,607407,HP:0001249,"From a GeneMatcher-enabled international collaboration, we identified ten individuals affected by intellectual disability, speech delay, ataxia, and facial dysmorphism and carrying a deleterious EBF3 variant detected by whole-exome sequencing.",1,1.4233147044975332,17572430.154272385,587.551953862981,0.13233679875660373,0.019169530735568898,0.0,0.0,1.0005473453749316,1828.0,-0.6521585692095052,0.06968772569014024,1.0,2.0,1.0,226.0,226.0,226.0,452.0,3204,225.0,3.891642658474498e-07,116370.0,1828.0,1.0,0,228.0
4047,607407,HP:0001999,"From a GeneMatcher-enabled international collaboration, we identified ten individuals affected by intellectual disability, speech delay, ataxia, and facial dysmorphism and carrying a deleterious EBF3 variant detected by whole-exome sequencing.",1,1.390980517969138,11378878.892167553,423.1442086471728,0.1316054584746093,-0.0011549981942023668,0.0,0.0,1.0008680555555556,1153.0,-0.652631422549796,0.11576985159487327,1.0,2.0,1.0,226.0,226.0,217.0,452.0,1854,225.0,1.1611920332936985e-06,76886.0,1153.0,1.0,0,235.0
3298,607407,HP:0001249,Our findings demonstrate that variants disrupting EBF3-mediated transcriptional regulation cause intellectual disability and developmental delay and are present in a0.1% of individuals with unexplained neurodevelopmental disorders,1,1.4233147044975332,17572430.154272385,587.551953862981,0.13233679875660373,0.019169530735568898,0.0,0.0,1.0005473453749316,1828.0,-0.6521585692095052,0.06968772569014024,1.0,2.0,1.0,226.0,226.0,226.0,452.0,3204,225.0,3.891642658474498e-07,116370.0,1828.0,1.0,0,228.0
3271,607407,HP:0001263,Our findings demonstrate that variants disrupting EBF3-mediated transcriptional regulation cause intellectual disability and developmental delay and are present in a0.1% of individuals with unexplained neurodevelopmental disorders,1,1.4196275668911686,16539193.032271625,566.849581136687,0.1317321806546134,0.03267849706017684,0.0,0.0,1.0005800464037122,1725.0,-0.6488455958535039,0.07486734590941188,1.0,2.0,1.0,226.0,226.0,226.0,452.0,2998,225.0,4.4444444444444475e-07,111324.0,1725.0,1.0,0,227.0
1508,610192,HP:0000501,"Single nucleotide polymorphisms in GLIS3 genes have been associated with increased risk of several diseases, including type 1 and type 2 diabetes, glaucoma, and neurological disorders.",1,1.354305451625267,1345151.9264957265,161.60887694588584,0.18110414684125514,0.05526589727613256,0.0,0.0,1.002247191011236,446.0,-0.5800322953441758,0.15762583765808436,1.0,2.0,5.0,134.0,134.0,89.0,268.0,608,133.0,1.0749798441279228e-05,15642.0,446.0,1.0,0,173.0
4048,118502,HP:0001513,"Inactivation of Chrna2 in mice compromised the cold-induced thermogenic response selectively in subcutaneous fat and exacerbated high-fat diet-induced obesity and associated metabolic disorders, indicating that even partial loss of beige fat regulation in vivo had detrimental consequences.",0,1.3729911311397822,212779.33528874887,94.29405594405594,0.2776019320899768,0.2471725183398892,0.0,0.0,0.9976076555023924,417.0,-0.5868965708391399,0.06258921332404563,1.0,2.0,10.0,56.0,56.0,46.0,112.0,706,54.0,8.0251025206847e-06,5481.0,419.0,1.0,0,48.0
4049,601284,HP:0002092,"Mutations in ACVRL1, BMPR2, or ENG are associated with hereditary hemorrhagic telangiectasia and pulmonary arterial hypertension in humans [1, 2].",1,1.3490694076668277,386181.4478354978,102.23276579994447,0.2154590065823653,0.13860588324664788,0.0,0.0,1.0032467532467533,309.0,-0.3828642667767488,0.15027529105199008,1.0,2.0,4.0,106.0,106.0,17.0,212.0,214,106.0,2.426654371617851e-05,7151.0,309.0,1.0,0,129.0
4050,600799,HP:0002092,"Mutations in ACVRL1, BMPR2, or ENG are associated with hereditary hemorrhagic telangiectasia and pulmonary arterial hypertension in humans [1, 2].",1,1.3424808221160804,86048.54801587302,63.09612817089453,0.2548591267139818,0.1717428693236729,0.0,0.0,1.0056818181818183,177.0,-0.6188379710302107,0.1714175654853621,1.0,2.0,10.0,54.0,54.0,30.0,108.0,214,53.0,8.573388203017832e-05,2670.0,177.0,1.0,0,51.0
4051,131195,HP:0002092,"Mutations in ACVRL1, BMPR2, or ENG are associated with hereditary hemorrhagic telangiectasia and pulmonary arterial hypertension in humans [1, 2].",1,1.3636245585696871,479938.27072094573,108.51939337920643,0.2170512315080087,0.15175192619498198,0.0,0.0,1.0026385224274406,380.0,-0.4172178657692711,0.11584502152478822,1.0,2.0,11.0,107.0,107.0,107.0,214.0,272,107.0,1.3319835899621714e-05,8342.0,380.0,1.0,0,126.0
4052,137142,HP:0002664,"Low GABRA5 expression typified hyperproliferative tumors, and loss of taurine signaling correlated with reduced patient survival, suggesting this tumor suppressive mechanism operates in vivo",0,1.3837730925790628,3612368.984636949,245.70856595048767,0.16758906928950126,0.15097966145474429,0.0,0.0,0.9989281886387996,932.0,-0.6244077140814107,0.07663565987546793,1.0,2.0,20.0,160.0,160.0,153.0,320.0,1544,158.0,1.67789739321861e-06,33391.0,934.0,1.0,0,176.0
4053,601623,HP:0003006,"Using human neuroblastoma SH-SY5Y cells in culture, we also observed that human DDI1 is ubiquitinated by UBE3A, without being targeted for degradation.",0,1.3577452591593926,158839.94529914527,112.35582038731644,0.25427859033505457,0.2257166873807904,0.0,0.0,0.9965753424657532,291.0,-0.7032816497600998,0.09011641497966244,1.0,2.0,33.0,38.0,38.0,38.0,76.0,154,37.0,1.5378700499807768e-05,3855.0,293.0,1.0,0,38.0
4056,314310,HP:0002664,Both the primary tumor and the JU-PI cells showed nuclear expression of the TFE3 transcription factor but TFE3-activating chromosomal rearrangements were not found.,1,1.489994604854331,61749.00782632964,339.62159533073935,0.3678870663553596,0.19424813494618126,0.0,0.0,1.0012787723785166,783.0,-0.7388616629527454,0.01310782517238113,1.0,2.0,12.0,12.0,12.0,12.0,24.0,1542,11.0,1.67789739321861e-06,4013.0,783.0,1.0,0,11.0
4055,107400,HP:0100242,"To our knowledge, JU-PI is the first established myxoinflammatory fibroblastic sarcoma cell line.",0,1.3305353550982515,119092.81115779644,70.41034404192298,0.2640850088815324,0.21599077741868056,0.0,0.0,0.9952830188679244,211.0,-0.6653950675292367,0.1353972893967579,1.0,2.0,5.0,52.0,52.0,35.0,104.0,310,50.0,4.162330905306972e-05,3057.0,213.0,1.0,0,47.0
4057,608500,HP:0001250,Homozygous recessive mutations in the PRICKLE1 gene were first described in three consanguineous families with myoclonic epilepsy.,1,1.4741279807059988,1251855.46968504,476.594623655914,0.2371489759227609,0.17010907265482614,0.0,0.0,1.000621504039776,1610.0,-0.6374360633915047,0.021254666105640245,1.0,2.0,1.0,60.0,60.0,60.0,120.0,3100,59.0,4.156965348783942e-07,27530.0,1610.0,1.0,0,55.0
4059,608500,HP:0001250,"We describe a 7-year-old with a novel de novo missense mutation in PRICKLE1 associated with epilepsy, autism spectrum disorder and global developmental delay",1,1.4741279807059988,1251855.46968504,476.594623655914,0.2371489759227609,0.17010907265482614,0.0,0.0,1.000621504039776,1610.0,-0.6374360633915047,0.021254666105640245,1.0,2.0,1.0,60.0,60.0,60.0,120.0,3100,59.0,4.156965348783942e-07,27530.0,1610.0,1.0,0,55.0
4061,608500,HP:0000717,"We describe a 7-year-old with a novel de novo missense mutation in PRICKLE1 associated with epilepsy, autism spectrum disorder and global developmental delay",0,1.3413403497910539,132705.3351731602,75.41689497716895,0.2565225385816892,0.13581066723180898,0.0,0.0,0.9951690821256038,206.0,-0.6210245604598991,0.15458937198067632,1.0,2.0,2.0,59.0,59.0,37.0,118.0,294,57.0,4.565376186997809e-05,3328.0,208.0,1.0,0,52.0
4062,600144,HP:0003745,"Higher gene expression of the inositol 1,4,5-trisphosphate receptor 2 gene (ITPR2), encoding the IP3 receptor 2 (IP3R2), was detected in sporadic ALS patients.",0,1.3317345550862625,3450.920779220779,28.96842105263157,0.4772965981491071,0.3954828873628001,0.0,0.0,0.9905660377358492,105.0,-0.7256913657360587,0.06154117439605007,1.0,2.0,15.0,10.0,10.0,8.0,20.0,192,8.0,0.00010850694444444445,349.0,107.0,1.0,0,8.0
4063,107777,HP:0002664,"They affect AQP2, AQP5 and AQP8, where they are associated with nephrogenic diabetes insipidus, keratoderma and colorectal cancer, respectively.",0,1.4135374535374536,980850.2949219934,217.48172995214455,0.21844754445404585,0.005377154175613186,0.0,0.0,0.9988358556461,858.0,-0.6734523001666932,0.04793025963126405,1.0,2.0,16.0,81.0,81.0,66.0,162.0,1544,79.0,1.67789739321861e-06,17704.0,860.0,1.0,0,76.0
4064,600442,HP:0002664,"They affect AQP2, AQP5 and AQP8, where they are associated with nephrogenic diabetes insipidus, keratoderma and colorectal cancer, respectively.",0,1.4517977501353367,142005.1415904828,244.6725958866037,0.3185561530319537,0.2650060621988091,0.0,0.0,0.9987389659520808,792.0,-0.722491353486321,0.01827387626619572,1.0,2.0,40.0,22.0,22.0,22.0,44.0,1544,20.0,1.6778973932186103e-06,5753.0,794.0,1.0,0,21.0
4071,608750,HP:0002664,RESULTS There was an increased expression of ALG3 in breast cancer tissues compared to normal breast tissues (p&lt;0.05).,0,1.3670282679593666,4914461.559438935,275.9236298885445,0.15525494323200428,0.027112385434254743,0.0,0.0,0.9989462592202318,948.0,-0.6497820828503925,0.08957905828850313,1.0,2.0,37.0,172.0,172.0,154.0,344.0,1544,170.0,1.6778973932186084e-06,40380.0,950.0,1.0,0,183.0
4065,608750,HP:0002664,ALG3 expression was significantly increased in cancer samples with advanced stages (stage III/IV) compared with those in the early stages of disease (stage I/II) (p&lt;0.05).,0,1.3670282679593666,4914461.559438935,275.9236298885445,0.15525494323200428,0.027112385434254743,0.0,0.0,0.9989462592202318,948.0,-0.6497820828503925,0.08957905828850313,1.0,2.0,37.0,172.0,172.0,154.0,344.0,1544,170.0,1.6778973932186084e-06,40380.0,950.0,1.0,0,183.0
4084,606034,HP:0002664,The nucleotide degrading enzyme gene RNASEH2A (ribonuclease H2 subunit A) has been found to be overexpressed in cancers.,0,1.3665847856036455,7418070.764627692,261.14566603195635,0.15255244655505795,0.01770134984954141,0.0,0.0,1.0009505703422057,1053.0,-0.5489900459988296,0.09735176338471647,1.0,2.0,5.0,270.0,270.0,143.0,540.0,1542,269.0,1.67789739321861e-06,53921.0,1053.0,1.0,0,308.0
4078,606034,HP:0002664,Our aim was to understand the role of RNASEH2A in cancer prognostication and to establish a scoring system based on the expressions of genes interacting with RNASEH2A.,0,1.3665847856036455,7418070.764627692,261.14566603195635,0.15255244655505795,0.01770134984954141,0.0,0.0,1.0009505703422057,1053.0,-0.5489900459988296,0.09735176338471647,1.0,2.0,5.0,270.0,270.0,143.0,540.0,1542,269.0,1.67789739321861e-06,53921.0,1053.0,1.0,0,308.0
4087,606034,HP:0002664,We screened the nucleotide degrading enzyme gene expression in RNAseq data of 14 cancer types derived from The Cancer Genome Atlas (TCGA) and found that RNASEH2A overexpression was associated with poor patient survival only in renal cell carcinomas (RCCs).,0,1.3665847856036455,7418070.764627692,261.14566603195635,0.15255244655505795,0.01770134984954141,0.0,0.0,1.0009505703422057,1053.0,-0.5489900459988296,0.09735176338471647,1.0,2.0,5.0,270.0,270.0,143.0,540.0,1542,269.0,1.67789739321861e-06,53921.0,1053.0,1.0,0,308.0
4081,606034,HP:0002664,"The combination of low CD151 expression and high RNASEH2A expression resulted in impaired proliferation in four kidney cancer cell lines, suggesting potential synthetic dosage lethality (SDL) interactions between the two genes.",0,1.3665847856036455,7418070.764627692,261.14566603195635,0.15255244655505795,0.01770134984954141,0.0,0.0,1.0009505703422057,1053.0,-0.5489900459988296,0.09735176338471647,1.0,2.0,5.0,270.0,270.0,143.0,540.0,1542,269.0,1.67789739321861e-06,53921.0,1053.0,1.0,0,308.0
4090,602243,HP:0002664,"The combination of low CD151 expression and high RNASEH2A expression resulted in impaired proliferation in four kidney cancer cell lines, suggesting potential synthetic dosage lethality (SDL) interactions between the two genes.",0,1.4385201670382817,545947.6202894046,280.0014591439689,0.2291791578104163,-0.012206798326586532,0.0,0.0,0.9987804878048779,819.0,-0.7766606542308526,0.039752235524791305,1.0,2.0,25.0,47.0,47.0,44.0,94.0,1544,45.0,1.6778973932186097e-06,13381.0,821.0,1.0,0,41.0
4091,606034,HP:0006770,"A prognostication scoring system was established based on the expression levels of RNASEH2A-, CDK1-, and CD151-related genes, which could effectively predict the overall survival in a TCGA clear cell RCC cohort (n = 533, 995.3 versus 2242.2 days, p &lt; 0.0001), in another clear cell renal cell carcinoma (ccRCC) cohort E-GEOD-22541 (n = 44, 390.0 versus 1889.2 days, p = 0.0007), and in a TCGA papillary RCC (pRCC) cohort (n = 287, 741.6 versus 1623.7 days, p &lt; 0.0001).",0,1.2805306448849032,1159.009756097561,80.27659574468085,0.6824529707378839,0.7249715563218218,0.0,0.0,0.9964788732394366,283.0,-0.7997104132265236,0.00892018779342723,1.0,2.0,205.0,2.0,2.0,2.0,4.0,410,1.0,1.2486109203511094e-05,361.0,285.0,1.0,0,2.0
4092,602243,HP:0006770,"A prognostication scoring system was established based on the expression levels of RNASEH2A-, CDK1-, and CD151-related genes, which could effectively predict the overall survival in a TCGA clear cell RCC cohort (n = 533, 995.3 versus 2242.2 days, p &lt; 0.0001), in another clear cell renal cell carcinoma (ccRCC) cohort E-GEOD-22541 (n = 44, 390.0 versus 1889.2 days, p = 0.0007), and in a TCGA papillary RCC (pRCC) cohort (n = 287, 741.6 versus 1623.7 days, p &lt; 0.0001).",0,1.285861979839752,245.0833333333333,27.52083333333333,0.6403703320172849,0.6192165187514906,0.0,0.0,0.98,49.0,-0.8759432914851821,0.05803921568627453,1.0,2.0,24.0,2.0,2.0,2.0,4.0,96,1.0,0.0004164931278633903,74.0,51.0,1.0,0,2.0
4093,179755,HP:0006770,"A prognostication scoring system was established based on the expression levels of RNASEH2A-, CDK1-, and CD151-related genes, which could effectively predict the overall survival in a TCGA clear cell RCC cohort (n = 533, 995.3 versus 2242.2 days, p &lt; 0.0001), in another clear cell renal cell carcinoma (ccRCC) cohort E-GEOD-22541 (n = 44, 390.0 versus 1889.2 days, p = 0.0007), and in a TCGA papillary RCC (pRCC) cohort (n = 287, 741.6 versus 1623.7 days, p &lt; 0.0001).",0,1.248447204968944,93.33333333333334,13.6875,0.6331727528378785,0.6105415559057561,0.0,0.0,0.9444444444444444,17.0,-0.9557513885872098,0.16374269005847952,1.0,2.0,6.0,2.0,2.0,2.0,4.0,26,1.0,0.0034602076124567475,28.0,19.0,1.0,0,2.0
4094,300747,HP:0002664,"Only minor changes in mRNA transcript levels occurred upon exposure to the compounds confirming that metabolic flux alone can be a key determinant of sialoglycoconjugate display in breast cancer cells; this result complements the well-established role of genetic control (e.g., the transcription of STs) of sialylation abnormalities ubiquitously associated with cancer.",1,1.4277873066020004,1869262.7391977054,283.45515018427915,0.18759935699167046,0.09573451019221194,0.0,0.0,1.0011481056257177,872.0,-0.6862297353146007,0.06665595803621273,1.0,2.0,5.0,101.0,101.0,101.0,202.0,1542,100.0,1.6778973932186097e-06,25313.0,872.0,1.0,0,100.0
4095,608896,HP:0002664,We believe that this strategy combined with multi-dimensional analysis of sialic acid metabolism will ultimately provide novel insights into breast cancer subtypes and provide a foundation for new methods of diagnosis,0,1.3767717688563597,1611387.3493592062,202.84662775616084,0.1932094796161927,0.22190946384700647,0.0,0.0,0.9988888888888888,899.0,-0.6788693002079589,0.056596374398816124,1.0,2.0,43.0,120.0,120.0,66.0,240.0,1544,118.0,1.6778973932186097e-06,22947.0,901.0,1.0,0,112.0
876,604061,HP:0002664,"The positive rate of mSEPT9 in CRC was correlated with tumor size, histological grade, and general histological type (P &lt; 0.05).",0,1.401169031996131,2150343.770653287,278.95674947620466,0.17441469573484886,0.0037803444929031256,0.0,0.0,0.9988584474885844,875.0,-0.7085486973439081,0.0683499684999193,1.0,2.0,24.0,100.0,100.0,99.0,200.0,1544,98.0,1.6778973932186097e-06,26255.0,877.0,1.0,0,96.0
